	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
461	pDC	FCER1A	0.25	40	40	40	10	bd-rhap-rep1-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep1-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
462	DC	HLA-DRB1	0.23076923076923078	40	40	40	10	bd-rhap-rep1-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep1-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
463	cd14+_monocytes	CPVL	0.3559322033898305	40	40	40	10	bd-rhap-rep1-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep1-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
464	nk_cells	IFITM2	0.2698412698412698	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
465	cd8+_tcells	TAGLN2	0.25	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
466	cd14-_monocytes	S100A9	0.1267605633802817	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
467	cd4+_tcells	TAGLN2	0.25	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
468	b_cells	HLA-DPB1	0.19402985074626866	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
469	pDC	HLA-DPA1	0.2903225806451613	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
470	b_cells	HLA-DPA1	0.23076923076923078	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
471	cd14-_monocytes	HLA-DPB1	0.1111111111111111	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
472	DC	HLA-DPB1	0.19402985074626866	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
473	pDC	FCER1A	0.40350877192982454	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
474	pDC	HLA-DQA1	0.3559322033898305	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
475	pDC	HLA-DQB1	0.2698412698412698	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
476	b_cells	HLA-DQA1	0.19402985074626866	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
477	DC	HLA-DPA1	0.17647058823529413	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
478	cd14+_monocytes	ID2	0.17647058823529413	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
479	b_cells	HLA-DQB1	0.23076923076923078	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
480	pDC	HLA-DPB1	0.3333333333333333	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
481	cd14-_monocytes	HLA-DQA1	0.14285714285714285	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
482	DC	HLA-DRB1	0.21212121212121213	40	40	40	10	bd-rhap-rep2-X/regulons_40.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40.tsv	bd-rhap-rep2-X/regulons_40.tsv	10x-rep1-kallisto-cellbender-X/regulons_40.tsv
483	cd14-_monocytes	S100A9	0.4492753623188406	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
484	cd14+_monocytes	VOPP1	0.3333333333333333	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
485	b_cells	HLA-DOA	0.5384615384615384	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
486	b_cells	HLA-DPB1	0.5384615384615384	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
487	cd8+_tcells	NIBAN1	0.7241379310344828	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
488	cd4+_tcells	NIBAN1	0.10909090909090909	50	11	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
489	nk_cells	VOPP1	0.5384615384615384	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
490	DC	HLA-DQB1	0.5625	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
491	cd14-_monocytes	MNDA	0.47058823529411764	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
492	cd14+_monocytes	HDAC9	0.5151515151515151	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
493	b_cells	HLA-DPA1	0.5384615384615384	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
494	DC	HLA-DPB1	0.5873015873015873	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
495	pDC	SELL	0.5873015873015873	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
496	pDC	FCER1A	0.4084507042253521	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
497	cd4+_tcells	VOPP1	0.6129032258064516	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
498	nk_cells	SLC38A1	0.6949152542372882	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
499	b_cells	IRF8	0.5384615384615384	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
500	cd14-_monocytes	CSF3R	0.47058823529411764	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
501	pDC	HLA-DQB1	0.4925373134328358	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
502	b_cells	HLA-DQA1	0.4925373134328358	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
503	DC	HLA-DPA1	0.5625	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
504	cd8+_tcells	HLA-DPB1	0.4925373134328358	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
505	cd14-_monocytes	FCN1	0.3888888888888889	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
506	cd4+_tcells	SLC38A1	0.639344262295082	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
507	b_cells	HLA-DQB1	0.47058823529411764	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
508	pDC	HLA-DOA	0.6949152542372882	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
509	pDC	HLA-DPB1	0.7241379310344828	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
510	cd14-_monocytes	HLA-DQA1	0.42857142857142855	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
511	DC	HLA-DQA1	0.5151515151515151	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
512	DC	HLA-DRB1	0.4925373134328358	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
513	DC	MNDA	0.21951219512195122	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
514	cd14-_monocytes	CPVL	0.26582278481012656	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
515	cd14-_monocytes	S100A9	0.19047619047619047	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
516	b_cells	HLA-DPB1	0.20481927710843373	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
517	b_cells	HLA-DPA1	0.19047619047619047	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
518	cd14-_monocytes	HLA-DPA1	0.25	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
519	pDC	HLA-DQB1	0.26582278481012656	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
520	pDC	HLA-DPB1	0.3333333333333333	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
521	DC	HLA-DPB1	0.17647058823529413	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
522	DC	HLA-DPA1	0.20481927710843373	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
523	cd14-_monocytes	HLA-DQA1	0.20481927710843373	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
524	b_cells	HLA-DQA1	0.19047619047619047	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
525	b_cells	HLA-DQB1	0.25	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
526	pDC	FCER1A	0.25	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
527	DC	HLA-DRB1	0.21951219512195122	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
528	cd14-_monocytes	MNDA	0.2345679012345679	50	50	50	10	bd-rhap-rep1-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
529	nk_cells	IFITM2	0.25	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
530	cd8+_tcells	TAGLN2	0.26582278481012656	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
531	cd14-_monocytes	S100A9	0.12359550561797752	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
532	cd4+_tcells	TAGLN2	0.2345679012345679	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
533	b_cells	HLA-DPB1	0.19047619047619047	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
534	cd14-_monocytes	HLA-DQB1	0.19047619047619047	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
535	cd14-_monocytes	MNDA	0.13636363636363635	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
536	b_cells	HLA-DPA1	0.20481927710843373	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
537	cd14-_monocytes	HLA-DPB1	0.12359550561797752	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
538	DC	HLA-DPB1	0.16279069767441862	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
539	cd8+_tcells	IFITM2	0.2345679012345679	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
540	pDC	FCER1A	0.35135135135135137	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
541	pDC	HLA-DQA1	0.3333333333333333	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
542	pDC	ARL4C	0.20481927710843373	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
543	pDC	HLA-DQB1	0.21951219512195122	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
544	b_cells	HLA-DQA1	0.14942528735632185	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
545	DC	HLA-DPA1	0.16279069767441862	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
546	b_cells	HLA-DRB1	0.21951219512195122	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
547	cd14+_monocytes	ID2	0.17647058823529413	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
548	b_cells	HLA-DQB1	0.17647058823529413	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
549	pDC	HLA-DPB1	0.28205128205128205	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
550	cd14-_monocytes	HLA-DQA1	0.12359550561797752	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
551	DC	HLA-DRB1	0.19047619047619047	50	50	50	10	bd-rhap-rep2-X/regulons_50.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv	10x-rep1-kallisto-cellbender-X/regulons_50.tsv
552	DC	TPM4	0.6666666666666666	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
553	nk_cells	ARL4C	0.6666666666666666	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
554	cd4+_tcells	KIF2A	0.5384615384615384	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
555	cd4+_tcells	PHACTR2	0.25	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
556	cd14+_monocytes	VOPP1	0.25	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
557	b_cells	HLA-DOA	0.6666666666666666	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
558	cd14-_monocytes	HLA-DQB1	0.42857142857142855	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
559	b_cells	HLA-DPB1	0.5384615384615384	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
560	cd8+_tcells	NIBAN1	0.5384615384615384	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
561	pDC	FLT3	0.3333333333333333	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
562	cd4+_tcells	NIBAN1	0.05263157894736842	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
563	nk_cells	VOPP1	0.42857142857142855	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
564	pDC	HLA-DPA1	0.8181818181818182	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
565	cd14-_monocytes	VOPP1	0.3333333333333333	10	10	10	20	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
