n_top	percentage_overlap	configuration	target	percentage_recovered	tp	gs_count	pp	type	grn	net	top_perc	dataset	method	xai_method	hidden_layer_size	n_hidden_layers	dropout	model	background	raw
32761.0				0.9444444444444444	85.0	90.0	32761.0	off_target	net_51_10906	0.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
43681.0				1.0	90.0	90.0	43681.0	off_target	net_51_10906	0.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
44.0				0.0222222222222222	2.0	90.0	44.0	on_target	net_51_10906	1.0	0.001	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
437.0				0.1111111111111111	10.0	90.0	437.0	on_target	net_51_10906	1.0	0.01	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
2184.0				0.3555555555555555	32.0	90.0	2184.0	on_target	net_51_10906	1.0	0.05	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
4368.0				0.5555555555555556	50.0	90.0	4368.0	on_target	net_51_10906	1.0	0.1	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
8736.0				0.8444444444444444	76.0	90.0	8736.0	on_target	net_51_10906	1.0	0.2	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
10920.0				0.8888888888888888	80.0	90.0	10920.0	on_target	net_51_10906	1.0	0.25	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
21840.0				0.9777777777777776	88.0	90.0	21840.0	on_target	net_51_10906	1.0	0.5	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
32761.0				0.9888888888888888	89.0	90.0	32761.0	on_target	net_51_10906	1.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
43681.0				1.0	90.0	90.0	43681.0	on_target	net_51_10906	1.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_False	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	False
44.0				0.0095238095238095	1.0	105.0	44.0	on_target	net_98_11932	0.0	0.001	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
437.0				0.0761904761904762	8.0	105.0	437.0	on_target	net_98_11932	0.0	0.01	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
2184.0				0.1714285714285714	18.0	105.0	2184.0	on_target	net_98_11932	0.0	0.05	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
4368.0				0.2952380952380952	31.0	105.0	4368.0	on_target	net_98_11932	0.0	0.1	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
8736.0				0.5428571428571428	57.0	105.0	8736.0	on_target	net_98_11932	0.0	0.2	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
10920.0				0.6190476190476191	65.0	105.0	10920.0	on_target	net_98_11932	0.0	0.25	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
21840.0				0.8285714285714286	87.0	105.0	21840.0	on_target	net_98_11932	0.0	0.5	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
32761.0				0.9904761904761904	104.0	105.0	32761.0	on_target	net_98_11932	0.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
43681.0				1.0	105.0	105.0	43681.0	on_target	net_98_11932	0.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
44.0				0.0	0.0	105.0	44.0	off_target	net_98_11932	1.0	0.001	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
437.0				0.0	0.0	105.0	437.0	off_target	net_98_11932	1.0	0.01	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
2184.0				0.019047619047619	2.0	105.0	2184.0	off_target	net_98_11932	1.0	0.05	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
4368.0				0.0666666666666666	7.0	105.0	4368.0	off_target	net_98_11932	1.0	0.1	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
8736.0				0.3523809523809524	37.0	105.0	8736.0	off_target	net_98_11932	1.0	0.2	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
10920.0				0.4571428571428571	48.0	105.0	10920.0	off_target	net_98_11932	1.0	0.25	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
21840.0				0.8666666666666667	91.0	105.0	21840.0	off_target	net_98_11932	1.0	0.5	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
32761.0				0.9904761904761904	104.0	105.0	32761.0	off_target	net_98_11932	1.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
43681.0				1.0	105.0	105.0	43681.0	off_target	net_98_11932	1.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
44.0				0.0	0.0	90.0	44.0	off_target	net_51_10906	0.0	0.001	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
437.0				0.0	0.0	90.0	437.0	off_target	net_51_10906	0.0	0.01	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
2184.0				0.0	0.0	90.0	2184.0	off_target	net_51_10906	0.0	0.05	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
4368.0				0.0222222222222222	2.0	90.0	4368.0	off_target	net_51_10906	0.0	0.1	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
8736.0				0.0666666666666666	6.0	90.0	8736.0	off_target	net_51_10906	0.0	0.2	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
10920.0				0.1444444444444444	13.0	90.0	10920.0	off_target	net_51_10906	0.0	0.25	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
21840.0				0.5666666666666667	51.0	90.0	21840.0	off_target	net_51_10906	0.0	0.5	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
32761.0				0.9444444444444444	85.0	90.0	32761.0	off_target	net_51_10906	0.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
43681.0				1.0	90.0	90.0	43681.0	off_target	net_51_10906	0.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
44.0				0.0222222222222222	2.0	90.0	44.0	on_target	net_51_10906	1.0	0.001	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
437.0				0.1333333333333333	12.0	90.0	437.0	on_target	net_51_10906	1.0	0.01	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
2184.0				0.2666666666666666	24.0	90.0	2184.0	on_target	net_51_10906	1.0	0.05	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
4368.0				0.4111111111111111	37.0	90.0	4368.0	on_target	net_51_10906	1.0	0.1	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
8736.0				0.6444444444444445	58.0	90.0	8736.0	on_target	net_51_10906	1.0	0.2	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
10920.0				0.7444444444444445	67.0	90.0	10920.0	on_target	net_51_10906	1.0	0.25	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
21840.0				0.9666666666666668	87.0	90.0	21840.0	on_target	net_51_10906	1.0	0.5	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
32761.0				1.0	90.0	90.0	32761.0	on_target	net_51_10906	1.0	0.75	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
43681.0				1.0	90.0	90.0	43681.0	on_target	net_51_10906	1.0	1.0	net_98_11932_net_51_10906_net_60_10082	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_True	GradientShap	64	1	0.1	ZINBAutoencoder	zeros	True
104.0				0.0	0.0	175.0	104.0	on_target	net_141_11706	0.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0	0.0	175.0	1043.0	on_target	net_141_11706	0.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.0685714285714285	12.0	175.0	5216.0	on_target	net_141_11706	0.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.1142857142857142	20.0	175.0	10433.0	on_target	net_141_11706	0.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
20866.0				0.3542857142857142	62.0	175.0	20866.0	on_target	net_141_11706	0.0	0.2	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
26082.0				0.4628571428571428	81.0	175.0	26082.0	on_target	net_141_11706	0.0	0.25	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
52164.0				0.8514285714285714	149.0	175.0	52164.0	on_target	net_141_11706	0.0	0.5	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
78247.0				0.9771428571428572	171.0	175.0	78247.0	on_target	net_141_11706	0.0	0.75	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104329.0				1.0	175.0	175.0	104329.0	on_target	net_141_11706	0.0	1.0	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104.0				0.0	0.0	175.0	104.0	off_target	net_141_11706	1.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0	0.0	175.0	1043.0	off_target	net_141_11706	1.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.0685714285714285	12.0	175.0	5216.0	off_target	net_141_11706	1.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.1657142857142857	29.0	175.0	10433.0	off_target	net_141_11706	1.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
20866.0				0.3828571428571428	67.0	175.0	20866.0	off_target	net_141_11706	1.0	0.2	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
26082.0				0.4457142857142857	78.0	175.0	26082.0	off_target	net_141_11706	1.0	0.25	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
52164.0				0.8171428571428572	143.0	175.0	52164.0	off_target	net_141_11706	1.0	0.5	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
78247.0				0.9885714285714284	173.0	175.0	78247.0	off_target	net_141_11706	1.0	0.75	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104329.0				1.0	175.0	175.0	104329.0	off_target	net_141_11706	1.0	1.0	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104.0				0.0	0.0	132.0	104.0	off_target	net_61_10737	0.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0075757575757575	1.0	132.0	1043.0	off_target	net_61_10737	0.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.053030303030303	7.0	132.0	5216.0	off_target	net_61_10737	0.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.1363636363636363	18.0	132.0	10433.0	off_target	net_61_10737	0.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
20866.0				0.2424242424242424	32.0	132.0	20866.0	off_target	net_61_10737	0.0	0.2	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
26082.0				0.3181818181818182	42.0	132.0	26082.0	off_target	net_61_10737	0.0	0.25	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
52164.0				0.6666666666666666	88.0	132.0	52164.0	off_target	net_61_10737	0.0	0.5	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
78247.0				0.8863636363636364	117.0	132.0	78247.0	off_target	net_61_10737	0.0	0.75	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104329.0				1.0	132.0	132.0	104329.0	off_target	net_61_10737	0.0	1.0	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104.0				0.0	0.0	132.0	104.0	on_target	net_61_10737	1.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0	0.0	132.0	1043.0	on_target	net_61_10737	1.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.0	0.0	132.0	5216.0	on_target	net_61_10737	1.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.0227272727272727	3.0	132.0	10433.0	on_target	net_61_10737	1.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
20866.0				0.0984848484848484	13.0	132.0	20866.0	on_target	net_61_10737	1.0	0.2	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
26082.0				0.2196969696969697	29.0	132.0	26082.0	on_target	net_61_10737	1.0	0.25	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
52164.0				0.6742424242424242	89.0	132.0	52164.0	on_target	net_61_10737	1.0	0.5	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
78247.0				0.9621212121212122	127.0	132.0	78247.0	on_target	net_61_10737	1.0	0.75	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104329.0				1.0	132.0	132.0	104329.0	on_target	net_61_10737	1.0	1.0	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104.0				0.0	0.0	80.0	104.0	off_target	net_70_11670	0.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0	0.0	80.0	1043.0	off_target	net_70_11670	0.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.0	0.0	80.0	5216.0	off_target	net_70_11670	0.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.0125	1.0	80.0	10433.0	off_target	net_70_11670	0.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
20866.0				0.1625	13.0	80.0	20866.0	off_target	net_70_11670	0.0	0.2	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
26082.0				0.225	18.0	80.0	26082.0	off_target	net_70_11670	0.0	0.25	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
52164.0				0.6625	53.0	80.0	52164.0	off_target	net_70_11670	0.0	0.5	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
78247.0				0.95	76.0	80.0	78247.0	off_target	net_70_11670	0.0	0.75	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104329.0				1.0	80.0	80.0	104329.0	off_target	net_70_11670	0.0	1.0	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
104.0				0.0	0.0	80.0	104.0	off_target	net_70_11670	1.0	0.001	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1043.0				0.0	0.0	80.0	1043.0	off_target	net_70_11670	1.0	0.01	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
5216.0				0.075	6.0	80.0	5216.0	off_target	net_70_11670	1.0	0.05	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
10433.0				0.075	6.0	80.0	10433.0	off_target	net_70_11670	1.0	0.1	net_141_11706_net_61_10737_net_70_11670_net_51_10906	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
