	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
647	cd14+_monocytes	SOX4	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
648	nk_cells	MYBL1	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
649	cd14-_monocytes	SOX4	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
650	DC	SOX4	0.1111111111111111	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
651	pDC	BTG2	0.05263157894736842	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
652	b_cells	IRF8	0.17647058823529413	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
653	cd8+_tcells	TCF7	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
654	pDC	BCL11A	0.5384615384615384	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
655	cd14-_monocytes	RUNX3	0.17647058823529413	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
656	pDC	TCF4	0.5384615384615384	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
657	nk_cells	RUNX3	0.05263157894736842	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
658	nk_cells	HOPX	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
659	cd14-_monocytes	NR4A1	0.05263157894736842	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
660	cd14+_monocytes	ID2	0.0	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
661	DC	IRF7	0.1111111111111111	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
662	b_cells	BCL11A	0.42857142857142855	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
663	cd14-_monocytes	ID2	0.0	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
664	DC	IRF8	0.25	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
665	nk_cells	ID2	0.17647058823529413	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
666	cd4+_tcells	RORA	0.17647058823529413	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
667	DC	ID2	0.05263157894736842	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
668	cd14+_monocytes	ZEB2	0.1111111111111111	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
669	pDC	SOX4	0.3333333333333333	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
670	cd14+_monocytes	BTG2	0.17647058823529413	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
671	b_cells	TCF4	0.42857142857142855	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
672	b_cells	SP140	0.3333333333333333	10	10	10	20	bd-rhap-rep2-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
673	cd8+_tcells	HOPX	0.25	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
674	nk_cells	RUNX1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
675	pDC	FOXP1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
676	cd8+_tcells	ID2	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
677	nk_cells	KAT6B	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
678	pDC	IRF8	0.8181818181818182	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
679	nk_cells	NFATC2	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
680	cd14-_monocytes	HDAC9	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
681	b_cells	ZBTB20	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
682	cd4+_tcells	RUNX1	0.14285714285714285	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
683	cd14-_monocytes	SOX4	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
684	cd4+_tcells	KLF12	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
685	cd14+_monocytes	FOXP1	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
686	cd8+_tcells	KLF12	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
687	b_cells	IRF8	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
688	pDC	RUNX1	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
689	cd4+_tcells	MAX	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
690	cd14+_monocytes	NFAT5	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
691	cd8+_tcells	MYBL1	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
692	nk_cells	NFAT5	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
693	DC	IRF8	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
694	cd4+_tcells	TRERF1	0.25	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
695	cd14-_monocytes	NFATC3	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
696	cd14+_monocytes	RUNX1	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
697	b_cells	MAX	0.21212121212121213	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
698	cd8+_tcells	RUNX3	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
699	cd4+_tcells	TCF12	0.06060606060606061	20	15	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
700	pDC	TRERF1	0.17647058823529413	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
701	DC	RUNX1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
702	nk_cells	KLF12	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
703	cd4+_tcells	ID2	0.25	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
704	DC	MAX	0.05263157894736842	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
705	cd14+_monocytes	TRPS1	0.5384615384615384	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
706	cd8+_tcells	BTG2	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
707	DC	NFATC2	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
708	b_cells	SETBP1	0.25	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
709	cd8+_tcells	PRDM1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
710	cd14+_monocytes	ZBTB20	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
711	cd14+_monocytes	IRF7	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
712	cd14-_monocytes	NFAT5	0.25	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
713	cd14+_monocytes	NR4A1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
714	cd14+_monocytes	ID2	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
715	pDC	TFDP2	0.08108108108108109	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
716	cd4+_tcells	FOSB	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
717	cd8+_tcells	FOSB	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
718	cd14+_monocytes	HIPK2	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
719	DC	ID2	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
720	b_cells	KLF12	0.21212121212121213	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
721	b_cells	HDAC9	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
722	cd14+_monocytes	HDAC9	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
723	cd8+_tcells	NFATC3	0.17647058823529413	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
724	DC	HDAC9	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
725	b_cells	RUNX3	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
726	cd14+_monocytes	RUNX3	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
727	cd14-_monocytes	ZBTB20	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
728	cd14+_monocytes	TCF12	0.42857142857142855	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
729	cd14-_monocytes	SETBP1	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
730	cd14-_monocytes	IRF7	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
731	pDC	TCF4	0.7391304347826086	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
732	cd14-_monocytes	NR4A1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
733	b_cells	BCL11A	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
734	cd14-_monocytes	ID2	0.3793103448275862	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
735	pDC	HDAC9	0.6	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
736	b_cells	TCF4	0.6666666666666666	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
737	cd14-_monocytes	HIPK2	0.17647058823529413	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
738	nk_cells	NFATC3	0.42857142857142855	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
739	b_cells	SP140	0.5384615384615384	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
740	pDC	FOSB	0.21212121212121213	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
741	DC	BCL11A	0.7391304347826086	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
742	cd14-_monocytes	FOXO1	0.14285714285714285	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
743	pDC	RUNX2	0.7391304347826086	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
744	b_cells	FOXP1	0.48148148148148145	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
745	b_cells	FOSB	0.2903225806451613	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
746	pDC	ZEB1	0.3333333333333333	20	20	20	20	bd-rhap-rep1-X/regulons_20_TF.tsv vs bd-rhap-rep2-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv
