,method,clustering_score,training_time,inference_time,dataset
696,Deconvolution_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,2301.898173990994,57.91160795500036,net_133_10773_net_82_10152_net_72_10551
697,GuidedBackprop_16_3_0_ZINBAutoencoder_zeros,0.704,3324.389313845997,59.65988436999032,net_133_10773_net_82_10152_net_72_10551
698,GradientShap_16_3_0_ZINBAutoencoder_zeros,1.0,3324.389313845997,247.96419466000225,net_133_10773_net_82_10152_net_72_10551
699,GradientShap_16_3_0_ZINBAutoencoder_randomize,1.0,3324.389313845997,248.4521436149953,net_133_10773_net_82_10152_net_72_10551
700,GradientShap_16_3_0_ZINBAutoencoder_data,1.0,3324.389313845997,247.8018474610144,net_133_10773_net_82_10152_net_72_10551
701,Deconvolution_16_3_0_ZINBAutoencoder_zeros,1.0,3324.389313845997,59.45707141800085,net_133_10773_net_82_10152_net_72_10551
702,GuidedBackprop_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1847.4208497229993,57.74638357499498,net_133_10773_net_82_10152_net_72_10551
703,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1847.4208497229993,251.89218319799693,net_133_10773_net_82_10152_net_72_10551
704,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1847.4208497229993,248.38378339100746,net_133_10773_net_82_10152_net_72_10551
705,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_data,1.0,1847.4208497229993,252.64659337599005,net_133_10773_net_82_10152_net_72_10551
706,Deconvolution_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1847.4208497229993,57.74847864698677,net_133_10773_net_82_10152_net_72_10551
707,GuidedBackprop_16_3_0.1_ZINBAutoencoder_zeros,1.0,1878.2226028970035,59.49807883100584,net_133_10773_net_82_10152_net_72_10551
708,GradientShap_16_3_0.1_ZINBAutoencoder_zeros,1.0,1878.2226028970035,248.62186818099872,net_133_10773_net_82_10152_net_72_10551
709,GradientShap_16_3_0.1_ZINBAutoencoder_randomize,1.0,1878.2226028970035,248.1129775599984,net_133_10773_net_82_10152_net_72_10551
710,GradientShap_16_3_0.1_ZINBAutoencoder_data,1.0,1878.2226028970035,246.2958838140039,net_133_10773_net_82_10152_net_72_10551
711,Deconvolution_16_3_0.1_ZINBAutoencoder_zeros,1.0,1878.2226028970035,59.426892792005674,net_133_10773_net_82_10152_net_72_10551
712,GuidedBackprop_64_1_0_ZINBAutoencoder_zeros,1.0,1869.087404490987,35.59742049399938,net_53_11196_net_70_11431_net_84_9903
713,GradientShap_64_1_0_ZINBAutoencoder_zeros,1.0,1869.087404490987,170.83444649798912,net_53_11196_net_70_11431_net_84_9903
714,GradientShap_64_1_0_ZINBAutoencoder_randomize,1.0,1869.087404490987,169.6617591039976,net_53_11196_net_70_11431_net_84_9903
715,GradientShap_64_1_0_ZINBAutoencoder_data,1.0,1869.087404490987,170.66645720599627,net_53_11196_net_70_11431_net_84_9903
716,Deconvolution_64_1_0_ZINBAutoencoder_zeros,1.0,1869.087404490987,35.49093795299996,net_53_11196_net_70_11431_net_84_9903
717,GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2179.025922501998,35.33041042700643,net_53_11196_net_70_11431_net_84_9903
718,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2179.025922501998,167.09110361299827,net_53_11196_net_70_11431_net_84_9903
719,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2179.025922501998,167.81218038199586,net_53_11196_net_70_11431_net_84_9903
720,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_data,1.0,2179.025922501998,168.0289862040081,net_53_11196_net_70_11431_net_84_9903
721,Deconvolution_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2179.025922501998,35.758650611998746,net_53_11196_net_70_11431_net_84_9903
722,GuidedBackprop_64_1_0.1_ZINBAutoencoder_zeros,1.0,2999.5181253430055,35.534798416993,net_53_11196_net_70_11431_net_84_9903
723,GradientShap_64_1_0.1_ZINBAutoencoder_zeros,1.0,2999.5181253430055,170.53369818799547,net_53_11196_net_70_11431_net_84_9903
724,GradientShap_64_1_0.1_ZINBAutoencoder_randomize,1.0,2999.5181253430055,169.98746084899176,net_53_11196_net_70_11431_net_84_9903
725,GradientShap_64_1_0.1_ZINBAutoencoder_data,1.0,2999.5181253430055,169.0326400139893,net_53_11196_net_70_11431_net_84_9903
726,Deconvolution_64_1_0.1_ZINBAutoencoder_zeros,1.0,2999.5181253430055,35.91691637299664,net_53_11196_net_70_11431_net_84_9903
727,GuidedBackprop_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,1102.1375975880073,36.980380305001745,net_53_11196_net_70_11431_net_84_9903
728,GradientShap_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,1102.1375975880073,168.26712191000115,net_53_11196_net_70_11431_net_84_9903
729,GradientShap_64_2_0_NegativeBinomialAutoencoder_randomize,1.0,1102.1375975880073,170.3315099140018,net_53_11196_net_70_11431_net_84_9903
730,GradientShap_64_2_0_NegativeBinomialAutoencoder_data,1.0,1102.1375975880073,169.49253478900937,net_53_11196_net_70_11431_net_84_9903
731,Deconvolution_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,1102.1375975880073,37.37578968099842,net_53_11196_net_70_11431_net_84_9903
732,GuidedBackprop_64_2_0_ZINBAutoencoder_zeros,1.0,2125.3121438799863,37.90565566398436,net_53_11196_net_70_11431_net_84_9903
733,GradientShap_64_2_0_ZINBAutoencoder_zeros,1.0,2125.3121438799863,173.1199573170161,net_53_11196_net_70_11431_net_84_9903
734,GradientShap_64_2_0_ZINBAutoencoder_randomize,1.0,2125.3121438799863,175.45189466900774,net_53_11196_net_70_11431_net_84_9903
735,GradientShap_64_2_0_ZINBAutoencoder_data,1.0,2125.3121438799863,173.22572263597976,net_53_11196_net_70_11431_net_84_9903
736,Deconvolution_64_2_0_ZINBAutoencoder_zeros,1.0,2125.3121438799863,37.91274607399828,net_53_11196_net_70_11431_net_84_9903
737,GuidedBackprop_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1848.8249785639928,37.968182674987474,net_53_11196_net_70_11431_net_84_9903
738,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1848.8249785639928,171.2373462189862,net_53_11196_net_70_11431_net_84_9903
739,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1848.8249785639928,170.36867140899994,net_53_11196_net_70_11431_net_84_9903
740,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_data,1.0,1848.8249785639928,169.5406737390149,net_53_11196_net_70_11431_net_84_9903
741,Deconvolution_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1848.8249785639928,37.030232893012,net_53_11196_net_70_11431_net_84_9903
742,GuidedBackprop_64_2_0.1_ZINBAutoencoder_zeros,1.0,2694.5101519210148,38.04329393900116,net_53_11196_net_70_11431_net_84_9903
743,GradientShap_64_2_0.1_ZINBAutoencoder_zeros,1.0,2694.5101519210148,170.9624533239985,net_53_11196_net_70_11431_net_84_9903
744,GradientShap_64_2_0.1_ZINBAutoencoder_randomize,1.0,2694.5101519210148,172.4304742559907,net_53_11196_net_70_11431_net_84_9903
745,GradientShap_64_2_0.1_ZINBAutoencoder_data,1.0,2694.5101519210148,172.5050038829795,net_53_11196_net_70_11431_net_84_9903
746,Deconvolution_64_2_0.1_ZINBAutoencoder_zeros,1.0,2694.5101519210148,38.09686846501427,net_53_11196_net_70_11431_net_84_9903
747,GuidedBackprop_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1421.7874251540052,39.305661743012024,net_53_11196_net_70_11431_net_84_9903
748,GradientShap_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1421.7874251540052,174.6944857040071,net_53_11196_net_70_11431_net_84_9903
749,GradientShap_64_3_0_NegativeBinomialAutoencoder_randomize,1.0,1421.7874251540052,174.63526303399703,net_53_11196_net_70_11431_net_84_9903
750,GradientShap_64_3_0_NegativeBinomialAutoencoder_data,1.0,1421.7874251540052,176.61663089998183,net_53_11196_net_70_11431_net_84_9903
751,Deconvolution_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1421.7874251540052,39.08469621499535,net_53_11196_net_70_11431_net_84_9903
752,GuidedBackprop_64_3_0_ZINBAutoencoder_zeros,1.0,2351.4672588560206,40.427073742990615,net_53_11196_net_70_11431_net_84_9903
753,GradientShap_64_3_0_ZINBAutoencoder_zeros,1.0,2351.4672588560206,176.64724505401682,net_53_11196_net_70_11431_net_84_9903
754,GradientShap_64_3_0_ZINBAutoencoder_randomize,1.0,2351.4672588560206,175.1439105089812,net_53_11196_net_70_11431_net_84_9903
755,GradientShap_64_3_0_ZINBAutoencoder_data,1.0,2351.4672588560206,177.80579046500497,net_53_11196_net_70_11431_net_84_9903
756,Deconvolution_64_3_0_ZINBAutoencoder_zeros,1.0,2351.4672588560206,40.52759101599804,net_53_11196_net_70_11431_net_84_9903
757,GuidedBackprop_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1188.210658482014,39.63603023000178,net_53_11196_net_70_11431_net_84_9903
758,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1188.210658482014,175.4221957620175,net_53_11196_net_70_11431_net_84_9903
759,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1188.210658482014,173.50506063600187,net_53_11196_net_70_11431_net_84_9903
760,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_data,1.0,1188.210658482014,172.98860583800706,net_53_11196_net_70_11431_net_84_9903
761,Deconvolution_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1188.210658482014,40.145664095005486,net_53_11196_net_70_11431_net_84_9903
762,GuidedBackprop_64_3_0.1_ZINBAutoencoder_zeros,1.0,1684.7707074650098,39.48437499301508,net_53_11196_net_70_11431_net_84_9903
763,GradientShap_64_3_0.1_ZINBAutoencoder_zeros,1.0,1684.7707074650098,172.32066553400364,net_53_11196_net_70_11431_net_84_9903
764,GradientShap_64_3_0.1_ZINBAutoencoder_randomize,1.0,1684.7707074650098,177.30021837499226,net_53_11196_net_70_11431_net_84_9903
765,GradientShap_64_3_0.1_ZINBAutoencoder_data,1.0,1684.7707074650098,175.69523330999073,net_53_11196_net_70_11431_net_84_9903
766,Deconvolution_64_3_0.1_ZINBAutoencoder_zeros,1.0,1684.7707074650098,40.321947962016566,net_53_11196_net_70_11431_net_84_9903
767,GuidedBackprop_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1432.4492379039875,36.023267550976016,net_53_11196_net_70_11431_net_84_9903
768,GradientShap_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1432.4492379039875,172.1556001979916,net_53_11196_net_70_11431_net_84_9903
769,GradientShap_32_1_0_NegativeBinomialAutoencoder_randomize,1.0,1432.4492379039875,173.9343997160031,net_53_11196_net_70_11431_net_84_9903
770,GradientShap_32_1_0_NegativeBinomialAutoencoder_data,1.0,1432.4492379039875,174.3558595040231,net_53_11196_net_70_11431_net_84_9903
771,Deconvolution_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1432.4492379039875,35.64241123601096,net_53_11196_net_70_11431_net_84_9903
772,GuidedBackprop_32_1_0_ZINBAutoencoder_zeros,1.0,2108.641463039996,36.08343487200909,net_53_11196_net_70_11431_net_84_9903
773,GradientShap_32_1_0_ZINBAutoencoder_zeros,1.0,2108.641463039996,168.99274289500318,net_53_11196_net_70_11431_net_84_9903
774,GradientShap_32_1_0_ZINBAutoencoder_randomize,1.0,2108.641463039996,170.07877328901668,net_53_11196_net_70_11431_net_84_9903
775,GradientShap_32_1_0_ZINBAutoencoder_data,1.0,2108.641463039996,170.22058964302414,net_53_11196_net_70_11431_net_84_9903
776,Deconvolution_32_1_0_ZINBAutoencoder_zeros,1.0,2108.641463039996,35.888119770999765,net_53_11196_net_70_11431_net_84_9903
777,GuidedBackprop_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2348.869537536986,35.635583680006675,net_53_11196_net_70_11431_net_84_9903
778,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2348.869537536986,172.45389908499783,net_53_11196_net_70_11431_net_84_9903
779,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2348.869537536986,174.10314044400002,net_53_11196_net_70_11431_net_84_9903
780,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_data,1.0,2348.869537536986,172.70877847500378,net_53_11196_net_70_11431_net_84_9903
781,Deconvolution_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2348.869537536986,35.6837279459869,net_53_11196_net_70_11431_net_84_9903
782,GuidedBackprop_32_1_0.1_ZINBAutoencoder_zeros,1.0,3500.795441107999,35.73163705598563,net_53_11196_net_70_11431_net_84_9903
783,GradientShap_32_1_0.1_ZINBAutoencoder_zeros,1.0,3500.795441107999,175.1443849830248,net_53_11196_net_70_11431_net_84_9903
784,GradientShap_32_1_0.1_ZINBAutoencoder_randomize,1.0,3500.795441107999,175.4318498620123,net_53_11196_net_70_11431_net_84_9903
785,GradientShap_32_1_0.1_ZINBAutoencoder_data,1.0,3500.795441107999,174.5241259339964,net_53_11196_net_70_11431_net_84_9903
786,Deconvolution_32_1_0.1_ZINBAutoencoder_zeros,1.0,3500.795441107999,36.47892441099975,net_53_11196_net_70_11431_net_84_9903
787,GuidedBackprop_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1700.215036864014,38.03241434600204,net_53_11196_net_70_11431_net_84_9903
788,GradientShap_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1700.215036864014,177.43228301100316,net_53_11196_net_70_11431_net_84_9903
789,GradientShap_32_2_0_NegativeBinomialAutoencoder_randomize,1.0,1700.215036864014,179.45270638499642,net_53_11196_net_70_11431_net_84_9903
790,GradientShap_32_2_0_NegativeBinomialAutoencoder_data,1.0,1700.215036864014,179.03130598997814,net_53_11196_net_70_11431_net_84_9903
791,Deconvolution_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1700.215036864014,38.0660025299876,net_53_11196_net_70_11431_net_84_9903
792,GuidedBackprop_32_2_0_ZINBAutoencoder_zeros,1.0,2524.459839859017,38.73197889997391,net_53_11196_net_70_11431_net_84_9903
793,GradientShap_32_2_0_ZINBAutoencoder_zeros,1.0,2524.459839859017,177.79169398601516,net_53_11196_net_70_11431_net_84_9903
794,GradientShap_32_2_0_ZINBAutoencoder_randomize,1.0,2524.459839859017,177.62419773000875,net_53_11196_net_70_11431_net_84_9903
795,GradientShap_32_2_0_ZINBAutoencoder_data,1.0,2524.459839859017,177.59888451598817,net_53_11196_net_70_11431_net_84_9903
796,Deconvolution_32_2_0_ZINBAutoencoder_zeros,1.0,2524.459839859017,37.79240856002434,net_53_11196_net_70_11431_net_84_9903
797,GuidedBackprop_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1757.871607314999,37.66237808202277,net_53_11196_net_70_11431_net_84_9903
798,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1757.871607314999,177.00953347902396,net_53_11196_net_70_11431_net_84_9903
799,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1757.871607314999,180.11953932599863,net_53_11196_net_70_11431_net_84_9903
800,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_data,1.0,1757.871607314999,179.57428233599057,net_53_11196_net_70_11431_net_84_9903
801,Deconvolution_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1757.871607314999,37.7229249390075,net_53_11196_net_70_11431_net_84_9903
802,GuidedBackprop_32_2_0.1_ZINBAutoencoder_zeros,1.0,2477.751876850991,38.90025465202052,net_53_11196_net_70_11431_net_84_9903
803,GradientShap_32_2_0.1_ZINBAutoencoder_zeros,1.0,2477.751876850991,176.45758200797718,net_53_11196_net_70_11431_net_84_9903
804,GradientShap_32_2_0.1_ZINBAutoencoder_randomize,1.0,2477.751876850991,178.65305469901068,net_53_11196_net_70_11431_net_84_9903
805,GradientShap_32_2_0.1_ZINBAutoencoder_data,1.0,2477.751876850991,178.08900254499167,net_53_11196_net_70_11431_net_84_9903
806,Deconvolution_32_2_0.1_ZINBAutoencoder_zeros,0.995,2477.751876850991,38.35279892402468,net_53_11196_net_70_11431_net_84_9903
807,GuidedBackprop_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2234.285802000988,40.391498810000485,net_53_11196_net_70_11431_net_84_9903
808,GradientShap_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2234.285802000988,180.61377882800298,net_53_11196_net_70_11431_net_84_9903
809,GradientShap_32_3_0_NegativeBinomialAutoencoder_randomize,1.0,2234.285802000988,177.47837446199264,net_53_11196_net_70_11431_net_84_9903
810,GradientShap_32_3_0_NegativeBinomialAutoencoder_data,1.0,2234.285802000988,179.66805404500337,net_53_11196_net_70_11431_net_84_9903
811,Deconvolution_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2234.285802000988,40.629922371997964,net_53_11196_net_70_11431_net_84_9903
812,GuidedBackprop_32_3_0_ZINBAutoencoder_zeros,1.0,3063.591924837994,41.386357896990376,net_53_11196_net_70_11431_net_84_9903
813,GradientShap_32_3_0_ZINBAutoencoder_zeros,1.0,3063.591924837994,179.85042642397457,net_53_11196_net_70_11431_net_84_9903
814,GradientShap_32_3_0_ZINBAutoencoder_randomize,1.0,3063.591924837994,180.2660468519898,net_53_11196_net_70_11431_net_84_9903
815,GradientShap_32_3_0_ZINBAutoencoder_data,1.0,3063.591924837994,180.45487367198803,net_53_11196_net_70_11431_net_84_9903
816,Deconvolution_32_3_0_ZINBAutoencoder_zeros,1.0,3063.591924837994,41.416642480005976,net_53_11196_net_70_11431_net_84_9903
817,GuidedBackprop_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1691.0883129279828,40.45194642501883,net_53_11196_net_70_11431_net_84_9903
818,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1691.0883129279828,179.46073237701785,net_53_11196_net_70_11431_net_84_9903
819,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1691.0883129279828,178.10607259601238,net_53_11196_net_70_11431_net_84_9903
820,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_data,1.0,1691.0883129279828,176.4215861929988,net_53_11196_net_70_11431_net_84_9903
821,Deconvolution_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1691.0883129279828,39.669543413998326,net_53_11196_net_70_11431_net_84_9903
822,GuidedBackprop_32_3_0.1_ZINBAutoencoder_zeros,1.0,2469.6987430209992,40.234963627008256,net_53_11196_net_70_11431_net_84_9903
823,GradientShap_32_3_0.1_ZINBAutoencoder_zeros,1.0,2469.6987430209992,172.10903690298437,net_53_11196_net_70_11431_net_84_9903
824,GradientShap_32_3_0.1_ZINBAutoencoder_randomize,1.0,2469.6987430209992,173.39896090098773,net_53_11196_net_70_11431_net_84_9903
825,GradientShap_32_3_0.1_ZINBAutoencoder_data,1.0,2469.6987430209992,173.01893440799904,net_53_11196_net_70_11431_net_84_9903
826,Deconvolution_32_3_0.1_ZINBAutoencoder_zeros,1.0,2469.6987430209992,40.528431865008315,net_53_11196_net_70_11431_net_84_9903
827,GuidedBackprop_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2051.2361322760116,36.098560329002794,net_53_11196_net_70_11431_net_84_9903
828,GradientShap_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2051.2361322760116,171.4723655859998,net_53_11196_net_70_11431_net_84_9903
829,GradientShap_16_1_0_NegativeBinomialAutoencoder_randomize,1.0,2051.2361322760116,172.22114720600075,net_53_11196_net_70_11431_net_84_9903
830,GradientShap_16_1_0_NegativeBinomialAutoencoder_data,1.0,2051.2361322760116,173.43833622700186,net_53_11196_net_70_11431_net_84_9903
831,Deconvolution_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2051.2361322760116,36.003822498983936,net_53_11196_net_70_11431_net_84_9903
832,GuidedBackprop_16_1_0_ZINBAutoencoder_zeros,1.0,2923.413108212,36.040107423003064,net_53_11196_net_70_11431_net_84_9903
833,GradientShap_16_1_0_ZINBAutoencoder_zeros,1.0,2923.413108212,169.11945026300964,net_53_11196_net_70_11431_net_84_9903
834,GradientShap_16_1_0_ZINBAutoencoder_randomize,1.0,2923.413108212,170.33936050802004,net_53_11196_net_70_11431_net_84_9903
835,GradientShap_16_1_0_ZINBAutoencoder_data,1.0,2923.413108212,169.55768029700266,net_53_11196_net_70_11431_net_84_9903
836,Deconvolution_16_1_0_ZINBAutoencoder_zeros,1.0,2923.413108212,35.79544120200444,net_53_11196_net_70_11431_net_84_9903
837,GuidedBackprop_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2829.551248205011,35.638012234994676,net_53_11196_net_70_11431_net_84_9903
838,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2829.551248205011,170.97820786200464,net_53_11196_net_70_11431_net_84_9903
839,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2829.551248205011,173.83811711799353,net_53_11196_net_70_11431_net_84_9903
840,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_data,1.0,2829.551248205011,171.59626474499237,net_53_11196_net_70_11431_net_84_9903
841,Deconvolution_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.651,2829.551248205011,35.008020957990084,net_53_11196_net_70_11431_net_84_9903
